"Year","Player","Pos","Age","Tm","G","MP","PTS","AST","TRB","STL","BLK","FG.","X3P","X3PA","X3P.","FT.","PER","WS","BPM","VORP","TS."
2009,"Aaron Gray","C",24,"CHI",56,715,196,46,220,14,18,0.485,0,1,0,0.576,11.5,1.3,-1.5,0.1,0.508
2009,"Gerald Green","SG",23,"DAL",38,376,199,15,54,10,5,0.439,14,46,0.304,0.844,11.4,0,-6.4,-0.4,0.513
2009,"Jeff Green","PF",22,"OKC",78,2873,1290,155,519,81,33,0.446,96,247,0.389,0.788,13.9,4.2,-0.8,0.8,0.536
2009,"Willie Green","SG",27,"PHI",81,1828,685,158,126,53,13,0.435,51,161,0.317,0.729,11.1,2.3,-2.7,-0.3,0.493
2009,"Donte Greene","SF",20,"SAC",55,725,209,30,86,16,14,0.326,26,100,0.26,0.853,5.2,-1.1,-7.8,-1.1,0.416
2009,"Hamed Haddadi","C",23,"MEM",19,120,48,8,47,1,12,0.484,0,0,NA,0.6,19.7,0.4,0.1,0.1,0.543
2009,"Malik Hairston","SG",21,"SAS",15,155,50,13,28,6,7,0.49,0,1,0,0.286,12,0.1,-1.6,0,0.48
2009,"Richard Hamilton","SG",30,"DET",67,2279,1225,297,207,40,4,0.447,70,190,0.368,0.848,16.9,4.5,-0.1,1.1,0.529
2009,"Matt Harpring","SG",32,"UTA",63,693,277,28,123,29,9,0.461,0,2,0,0.764,12.3,1.2,-3,-0.2,0.508
2009,"Al Harrington","PF",28,"TOT",73,2546,1469,102,455,88,22,0.439,171,470,0.364,0.793,15.9,3.9,-1.1,0.6,0.547
2009,"Al Harrington","PF",28,"GSW",5,166,62,10,28,7,0,0.329,11,28,0.393,0.5,8.8,-0.1,-4.6,-0.1,0.417
2009,"Al Harrington","PF",28,"NYK",68,2380,1407,92,427,81,22,0.446,160,442,0.362,0.804,16.4,4,-0.8,0.7,0.555
2009,"Devin Harris","PG",25,"NJN",69,2494,1470,476,231,114,13,0.438,64,220,0.291,0.82,21.6,7.5,2.5,2.8,0.563
2009,"Jason Hart","PG",30,"TOT",39,348,78,48,46,12,4,0.319,0,6,0,0.783,6.5,-0.3,-6.9,-0.4,0.375
2009,"Jason Hart","PG",30,"LAC",28,312,65,43,42,12,4,0.298,0,4,0,0.789,6.1,-0.4,-7,-0.4,0.352
2009,"Jason Hart","PG",30,"DEN",11,36,13,5,4,0,0,0.5,0,2,0,0.75,9.8,0,-6.5,0,0.553
2009,"Udonis Haslem","PF",28,"MIA",75,2560,794,85,618,43,25,0.518,0,0,NA,0.753,13.1,5.7,-1.8,0.2,0.553
2009,"Trenton Hassell","SF",29,"NJN",53,1094,194,51,146,21,16,0.45,2,8,0.25,0.8,7.2,0.7,-3,-0.3,0.48
2009,"Spencer Hawes","C",20,"SAC",77,2259,876,149,549,44,93,0.466,40,115,0.348,0.662,13,0.8,-2.1,-0.1,0.509
2009,"Chuck Hayes","C",25,"HOU",71,858,91,42,250,34,19,0.372,0,4,0,0.368,7.8,1.6,0,0.4,0.375
2009,"Jarvis Hayes","SF",27,"NJN",74,1832,644,54,267,52,7,0.445,94,244,0.385,0.692,10.8,2.1,-2.8,-0.4,0.537
2009,"Brendan Haywood","C",29,"WAS",6,175,58,8,44,4,15,0.48,0,0,NA,0.476,14.9,0.2,-1.7,0,0.49
2009,"Luther Head","PG-SG",26,"TOT",32,498,149,58,52,17,2,0.382,20,54,0.37,0.792,9.9,0.6,-3,-0.1,0.482
2009,"Luther Head","PG",26,"HOU",22,322,106,35,27,6,1,0.386,14,38,0.368,0.875,9.8,0.4,-3.8,-0.1,0.491
2009,"Luther Head","SG",26,"MIA",10,176,43,23,25,11,1,0.372,6,16,0.375,0.625,10.2,0.2,-1.7,0,0.462
2009,"Walter Herrmann","SF",29,"DET",59,630,224,22,107,7,4,0.396,41,120,0.342,0.76,11.4,1,-3.2,-0.2,0.514
2009,"Roy Hibbert","C",22,"IND",70,1009,494,49,243,20,76,0.471,0,0,NA,0.667,16.1,2.1,-1.3,0.2,0.51
2009,"J.J. Hickson","C",20,"CLE",62,705,245,9,165,14,30,0.515,0,0,NA,0.672,12.5,1.5,-4.5,-0.4,0.548
2009,"Nene Hilario","C",26,"DEN",77,2510,1123,108,598,95,101,0.604,1,5,0.2,0.723,18.8,9.3,3.4,3.4,0.645
2009,"George Hill","PG",22,"SAS",77,1270,438,136,158,45,21,0.403,24,73,0.329,0.781,11.6,2.1,-1.8,0.1,0.502
2009,"Grant Hill","SF",36,"PHO",82,2445,985,186,405,90,54,0.523,24,76,0.316,0.808,15.2,5.3,1,1.8,0.584
2009,"Steven Hill","PF",23,"OKC",1,2,2,0,3,0,0,1,0,0,NA,NA,88.3,0,6.8,0,1
2009,"Kirk Hinrich","SG",28,"CHI",51,1339,503,197,123,66,19,0.437,69,169,0.408,0.791,13.9,2.6,0.4,0.8,0.551
2009,"Ryan Hollins","C",24,"TOT",45,444,143,7,97,7,32,0.532,0,0,NA,0.597,12.9,1,-2,0,0.569
2009,"Ryan Hollins","C",24,"CHA",18,184,64,4,36,3,17,0.543,0,0,NA,0.667,15.3,0.6,0.5,0.1,0.613
2009,"Ryan Hollins","C",24,"DAL",27,260,79,3,61,4,15,0.525,0,0,NA,0.515,11.3,0.4,-3.8,-0.1,0.537
2009,"Al Horford","C",22,"ATL",67,2242,773,163,624,53,95,0.525,0,1,0,0.727,17,6.8,2.3,2.5,0.565
2009,"Eddie House","PG",30,"BOS",81,1479,691,92,157,61,7,0.445,151,340,0.444,0.792,15.4,4.9,2,1.5,0.592
2009,"Dwight Howard","C",23,"ORL",79,2821,1624,112,1093,77,231,0.572,0,2,0,0.594,25.4,13.8,4.4,4.6,0.6
2009,"Josh Howard","SF",28,"DAL",52,1663,936,83,263,55,30,0.451,58,168,0.345,0.782,17,3.2,-0.9,0.5,0.532
2009,"Juwan Howard","SF-PF",35,"TOT",42,472,173,26,76,7,6,0.51,0,0,NA,0.676,10.9,0.7,-3.9,-0.2,0.534
2009,"Juwan Howard","PF",35,"DEN",3,22,2,2,4,1,1,0.5,0,0,NA,NA,9.6,0.1,1.8,0,0.5
2009,"Juwan Howard","SF",35,"CHA",39,450,171,24,72,6,5,0.51,0,0,NA,0.676,10.9,0.6,-4.2,-0.2,0.535
2009,"Larry Hughes","SF-SG",30,"TOT",55,1479,640,119,159,72,14,0.402,75,193,0.389,0.807,13.4,2.1,-1.1,0.3,0.515
2009,"Larry Hughes","SF",30,"CHI",30,792,361,59,94,36,9,0.412,40,102,0.392,0.817,14.4,1.4,-0.9,0.2,0.525
2009,"Larry Hughes","SG",30,"NYK",25,687,279,60,65,36,5,0.39,35,91,0.385,0.794,12.3,0.7,-1.4,0.1,0.504
2009,"Kris Humphries","SF",23,"TOR",29,265,114,10,70,8,6,0.422,0,0,NA,0.792,16.3,0.7,-3.1,-0.1,0.513
2009,"Lindsey Hunter","PG",38,"CHI",28,266,73,37,12,20,1,0.329,16,48,0.333,0.6,7.9,0,-4.2,-0.1,0.433
2009,"Othello Hunter","PF",22,"ATL",16,92,22,1,24,2,5,0.55,0,0,NA,0,12.1,0.2,-4,0,0.495
2009,"Andre Iguodala","SF",25,"PHI",82,3269,1541,434,471,131,36,0.473,80,261,0.307,0.724,18.4,9.2,3.8,4.8,0.56
2009,"Zydrunas Ilgauskas","C",33,"CLE",65,1765,838,64,490,28,84,0.472,15,39,0.385,0.799,18,5.6,-0.9,0.5,0.523
2009,"Didier Ilunga-Mbenga","C",28,"LAL",23,181,61,9,31,10,24,0.474,0,1,0,0.875,13.9,0.3,1.2,0.1,0.504
2009,"Allen Iverson*","PG-SG",33,"TOT",57,2093,995,283,173,88,6,0.417,28,99,0.283,0.781,15.8,2.9,-0.7,0.7,0.504
2009,"Allen Iverson*","SG",33,"DEN",3,123,56,20,8,3,1,0.45,2,8,0.25,0.72,15.2,0.2,-3.5,0,0.549
2009,"Allen Iverson*","PG",33,"DET",54,1970,939,263,165,85,5,0.416,26,91,0.286,0.786,15.9,2.7,-0.5,0.7,0.502
2009,"Royal Ivey","SG",27,"PHI",71,861,211,43,76,36,7,0.332,39,114,0.342,0.791,7.6,0.9,-2.2,0,0.465
2009,"Jarrett Jack","SG",25,"IND",82,2716,1074,338,276,88,17,0.453,78,221,0.353,0.852,13.1,4.1,-0.7,0.9,0.554
2009,"Bobby Jackson","PG",35,"SAC",71,1484,532,143,200,62,4,0.398,60,197,0.305,0.851,12.4,1.2,-2.2,-0.1,0.502
2009,"Darnell Jackson","PF",23,"CLE",51,430,98,8,87,10,4,0.43,0,2,0,0.686,7.2,0.8,-4.2,-0.2,0.483
2009,"Stephen Jackson","SF",30,"GSW",59,2339,1223,381,303,88,31,0.414,103,305,0.338,0.826,16.1,2.2,0.2,1.3,0.53
2009,"Jerome James","C",33,"NYK",2,10,6,0,3,1,1,0.375,0,0,NA,NA,12.5,0,-17.4,0,0.375
2009,"LeBron James","SF",24,"CLE",81,3054,2304,587,613,137,93,0.489,132,384,0.344,0.78,31.7,20.3,13,11.6,0.591
2009,"Mike James","PG",33,"TOT",61,1649,531,201,133,44,6,0.383,69,184,0.375,0.829,9.7,-0.1,-4,-0.8,0.483
2009,"Mike James","PG",33,"NOH",8,74,20,8,7,2,0,0.32,3,4,0.75,0.5,5.8,0,-7.7,-0.1,0.386
2009,"Mike James","PG",33,"WAS",53,1575,511,193,126,42,6,0.387,66,180,0.367,0.838,9.9,-0.1,-3.8,-0.7,0.487
2009,"Antawn Jamison","PF",32,"WAS",81,3096,1801,153,721,95,25,0.468,112,319,0.351,0.754,20.6,8.1,0.7,2.1,0.549
2009,"Marko Jaric","SG",30,"MEM",53,605,136,74,65,29,11,0.331,11,28,0.393,0.707,7.3,-0.4,-4.5,-0.4,0.417
2009,"Nathan Jawai","PF",22,"TOR",6,19,2,0,2,0,0,0.25,0,0,NA,NA,-7.6,-0.1,-16.3,-0.1,0.25
2009,"Al Jefferson","C",24,"MIN",50,1836,1156,79,548,39,83,0.497,0,4,0,0.738,23.1,4.9,0.7,1.2,0.532
2009,"Dontell Jefferson","SG",25,"CHA",6,84,29,9,12,4,1,0.5,1,2,0.5,0.667,12.7,0.2,-2,0,0.559
2009,"Richard Jefferson","SF",28,"MIL",82,2939,1607,199,374,66,14,0.439,116,292,0.397,0.805,15.4,6.6,-0.2,1.3,0.554
2009,"Jared Jeffries","SF",27,"NYK",56,1310,296,80,231,47,33,0.44,1,12,0.083,0.611,9.4,1.2,-0.4,0.5,0.473
2009,"Yi Jianlian","PF",21,"NJN",61,1421,525,60,326,29,36,0.382,48,140,0.343,0.772,10.9,0.7,-4.3,-0.8,0.474
2009,"Amir Johnson","PF",21,"DET",62,911,217,20,232,20,60,0.595,0,0,NA,0.657,13.5,2.7,1.1,0.7,0.608
2009,"Anthony Johnson","PG",34,"ORL",80,1481,421,200,147,46,5,0.404,52,133,0.391,0.753,10.3,2.8,-1.3,0.3,0.505
2009,"Joe Johnson","SG",27,"ATL",79,3124,1688,455,346,84,19,0.437,149,414,0.36,0.826,18.2,7.6,1.7,3,0.534
2009,"Linton Johnson","PF",28,"TOT",10,55,9,2,8,1,0,0.364,1,2,0.5,NA,3.4,0,-6.1,-0.1,0.409
2009,"Linton Johnson","PF",28,"CHA",2,13,0,0,0,0,0,NA,0,0,NA,NA,-1.5,0,-5.9,0,NA
2009,"Linton Johnson","PF",28,"CHI",8,42,9,2,8,1,0,0.364,1,2,0.5,NA,5,0,-6.1,0,0.409
2009,"Trey Johnson","SG",24,"CLE",4,14,4,0,1,0,0,0,0,0,NA,1,-9.3,-0.1,-22.2,-0.1,0.296
2009,"Dahntay Jones","SG",28,"DEN",79,1426,429,78,168,49,19,0.458,11,17,0.647,0.728,9,2,-2.3,-0.1,0.533
2009,"Damon Jones","PG",32,"MIL",18,108,33,7,6,3,0,0.324,11,28,0.393,NA,6.2,0,-5.5,-0.1,0.485
2009,"Dwayne Jones","PF",25,"CHA",6,52,12,0,12,0,1,0.571,0,0,NA,0.667,8,0.1,-9.1,-0.1,0.622
2009,"Fred Jones","SF",29,"LAC",52,1495,378,188,126,53,11,0.407,54,147,0.367,0.815,10.4,1.6,-2.1,0,0.536
2009,"James Jones","SF",28,"MIA",40,630,169,20,62,12,14,0.369,33,96,0.344,0.839,8.4,0.9,-2.9,-0.1,0.52
2009,"Solomon Jones","C",24,"ATL",63,675,188,15,142,7,34,0.604,1,2,0.5,0.716,12,1.9,-1.4,0.1,0.655
2009,"DeAndre Jordan","C",20,"LAC",53,771,228,11,237,11,59,0.633,0,0,NA,0.385,14.1,1.3,-4.1,-0.4,0.585
2009,"Chris Kaman","C",26,"LAC",31,921,373,46,247,17,45,0.528,0,0,NA,0.68,14.4,0.6,-2.5,-0.1,0.552
2009,"Jason Kapono","SG",27,"TOR",80,1831,654,105,163,22,3,0.432,98,229,0.428,0.81,8.9,0.8,-3.5,-0.7,0.525
2009,"Jason Kidd","PG",35,"DAL",81,2886,731,702,500,160,39,0.416,131,323,0.406,0.819,16.9,8.5,4.5,4.7,0.55
2009,"Tarence Kinsey","SG",24,"CLE",50,277,102,10,38,12,0,0.449,7,18,0.389,0.868,11,0.6,-3.3,-0.1,0.595
2009,"Andrei Kirilenko","PF",27,"UTA",67,1831,776,175,319,83,77,0.449,20,73,0.274,0.785,16.8,4.6,2.4,2,0.549
2009,"Linas Kleiza","SF",24,"DEN",82,1824,813,64,327,31,14,0.447,87,267,0.326,0.725,13.2,3.6,-2.1,0,0.552
2009,"Brevin Knight","PG",33,"UTA",74,938,180,190,88,68,4,0.349,0,6,0,0.75,9.5,0.7,-3.4,-0.3,0.414
2009,"Kyle Korver","SF",27,"UTA",78,1874,705,137,258,47,30,0.438,103,267,0.386,0.882,12.1,3.7,0.2,1,0.572
2009,"Kosta Koufos","C",19,"UTA",48,565,224,20,138,12,31,0.508,0,0,NA,0.706,15.2,1.3,-1.6,0.1,0.54
2009,"Nenad Krstic","C",25,"OKC",46,1141,445,29,253,21,49,0.469,0,0,NA,0.797,13.6,1.7,-3.4,-0.4,0.504
2009,"Rob Kurz","SF",23,"GSW",40,442,157,20,81,14,19,0.389,15,38,0.395,0.8,11.8,0.7,-2.3,0,0.513
2009,"Carl Landry","PF",25,"HOU",69,1467,638,39,343,26,31,0.574,1,3,0.333,0.813,17.7,5.9,0.4,0.9,0.634
2009,"Acie Law","PG",24,"ATL",55,560,162,86,58,11,3,0.374,9,29,0.31,0.817,10.6,0.7,-5,-0.4,0.49
2009,"Courtney Lee","SG",23,"ORL",77,1939,646,91,178,76,14,0.45,82,203,0.404,0.83,10.7,4.4,0.5,1.2,0.556
2009,"David Lee","C",25,"NYK",81,2824,1293,174,951,80,22,0.549,0,3,0,0.755,19,9,1.5,2.5,0.59
2009,"Rashard Lewis","PF",29,"ORL",79,2859,1401,205,453,81,51,0.439,220,554,0.397,0.836,16.8,9.5,4.2,4.5,0.58
2009,"Shaun Livingston","PG",23,"TOT",12,231,71,20,28,7,2,0.517,0,0,NA,0.9,12.1,0.4,-3.4,-0.1,0.551
2009,"Shaun Livingston","PG",23,"MIA",4,41,9,4,2,2,0,0.375,0,0,NA,0.75,5.4,0,-8.3,-0.1,0.461
2009,"Shaun Livingston","PG",23,"OKC",8,190,62,16,26,5,2,0.538,0,0,NA,1,13.5,0.4,-2.4,0,0.567
2009,"Brook Lopez","C",20,"NJN",82,2501,1068,86,665,44,151,0.531,0,2,0,0.793,17.9,5.8,0,1.2,0.568
2009,"Robin Lopez","C",20,"PHO",60,614,189,8,118,11,41,0.518,0,1,0,0.691,11.6,1.1,-2.3,0,0.566
2009,"Kevin Love","C",20,"MIN",81,2048,899,84,734,35,50,0.459,2,19,0.105,0.789,18.3,5.3,-1.1,0.5,0.538
2009,"Kyle Lowry","PG",22,"TOT",77,1679,584,275,189,69,17,0.435,25,98,0.255,0.801,14.4,3.6,-0.7,0.6,0.547
2009,"Kyle Lowry","PG",22,"MEM",49,1071,370,178,111,48,8,0.412,17,69,0.246,0.801,14.1,1.8,-1.5,0.1,0.54
2009,"Kyle Lowry","PG",22,"HOU",28,608,214,97,78,21,9,0.475,8,29,0.276,0.8,15,1.8,0.8,0.4,0.561
2009,"Tyronn Lue","PG",31,"TOT",44,521,183,60,46,8,0,0.438,27,62,0.435,0.737,10.3,0.8,-3.4,-0.2,0.537
2009,"Tyronn Lue","PG",31,"MIL",30,392,141,46,35,6,0,0.454,21,45,0.467,0.75,10.6,0.6,-3.4,-0.1,0.559
2009,"Tyronn Lue","PG",31,"ORL",14,129,42,14,11,2,0,0.395,6,17,0.353,0.667,9.4,0.3,-3.6,-0.1,0.474
2009,"Mark Madsen","C",33,"MIN",19,116,6,4,18,1,1,0.214,0,0,NA,0,-0.1,-0.1,-6.4,-0.1,0.19
2009,"Corey Maggette","PF",29,"GSW",51,1588,950,92,282,44,8,0.461,24,95,0.253,0.824,16.9,3.3,-2.6,-0.2,0.582
2009,"Jamaal Magloire","C",30,"MIA",55,709,159,22,222,11,25,0.496,0,0,NA,0.483,10.6,1.3,-3.4,-0.3,0.505
2009,"Stephon Marbury","PG",31,"BOS",23,414,88,75,28,10,3,0.342,6,25,0.24,0.462,4.4,-0.3,-7.3,-0.6,0.377
2009,"Shawn Marion","SF",30,"TOT",69,2470,891,139,589,88,66,0.485,10,53,0.189,0.796,16,5.2,1.1,1.9,0.522
2009,"Shawn Marion","SF",30,"MIA",42,1516,505,77,365,57,45,0.482,8,40,0.2,0.788,15.7,3.6,1.1,1.2,0.522
2009,"Shawn Marion","SF",30,"TOR",27,954,386,62,224,31,21,0.488,2,13,0.154,0.806,16.4,1.6,1.1,0.7,0.523
2009,"Sean Marks","C",33,"NOH",60,838,192,14,187,7,33,0.485,2,10,0.2,0.682,8.8,1.2,-4.1,-0.5,0.521
2009,"Donyell Marshall","PF",35,"PHI",25,189,94,15,40,4,5,0.452,25,55,0.455,0.5,18.9,0.8,3.3,0.3,0.621
2009,"Cartier Martin","SF",24,"CHA",33,266,86,13,33,8,4,0.364,10,33,0.303,0.8,9.2,0.4,-3.5,-0.1,0.489
2009,"Kenyon Martin","PF",31,"DEN",66,2111,769,132,395,96,74,0.491,14,38,0.368,0.604,13.6,4,0.9,1.6,0.523
2009,"Kevin Martin","SG",25,"SAC",51,1947,1254,138,183,61,8,0.42,115,277,0.415,0.867,19.2,4.7,-0.3,0.8,0.601
2009,"Desmond Mason","SG",31,"OKC",39,1064,294,46,157,15,30,0.435,0,3,0,0.541,7.1,-0.3,-4.9,-0.8,0.456
2009,"Roger Mason","SG",28,"SAS",82,2496,969,173,251,40,12,0.425,166,394,0.421,0.89,11.9,4.7,-0.4,1,0.554
2009,"Jason Maxiell","C",25,"DET",78,1408,452,24,324,25,63,0.575,0,1,0,0.532,15.8,4.1,0.1,0.7,0.58
2009,"Sean May","PF",24,"CHA",24,301,93,10,69,5,4,0.398,1,1,1,0.7,6.2,-0.3,-8.8,-0.5,0.435
2009,"O.J. Mayo","SG",21,"MEM",82,3120,1516,262,308,91,13,0.438,145,378,0.384,0.879,14.2,3.4,-0.9,0.9,0.539
2009,"Luc Mbah","PF",22,"MIL",82,2114,594,87,487,87,45,0.462,0,4,0,0.729,12.3,4,0.2,1.2,0.516
2009,"Rashad McCants","SG",24,"TOT",58,1101,554,68,110,47,14,0.393,63,189,0.333,0.759,13,0.6,-3.5,-0.4,0.504
2009,"Rashad McCants","SG",24,"MIN",34,636,308,32,63,27,6,0.36,38,119,0.319,0.741,9.9,-0.3,-5,-0.5,0.47
2009,"Rashad McCants","SG",24,"SAC",24,465,246,36,47,20,8,0.444,25,70,0.357,0.783,17.2,0.9,-1.3,0.1,0.553
2009,"Antonio McDyess","PF",34,"DET",62,1866,596,83,607,41,50,0.51,0,0,NA,0.698,16.6,5.6,1.1,1.5,0.529
2009,"JaVale McGee","C",21,"WAS",75,1143,489,23,294,33,75,0.494,0,0,NA,0.66,17,2,-3.1,-0.3,0.534
2009,"Tracy McGrady","SG",29,"HOU",35,1181,545,175,154,42,15,0.388,44,117,0.376,0.801,16.3,2.7,1.4,1,0.492
2009,"Dominic McGuire","SF",23,"WAS",79,2072,356,198,428,62,74,0.432,2,4,0.5,0.725,10.8,1.7,-0.5,0.8,0.483
2009,"Josh McRoberts","PF",21,"IND",33,279,80,16,74,12,16,0.422,0,10,0,0.769,12.5,0.4,-1.1,0.1,0.451
2009,"Pops Mensah-Bonsu","PF",25,"TOT",22,283,111,6,113,9,5,0.379,0,2,0,0.688,14.5,0.3,-6.2,-0.3,0.447
2009,"Pops Mensah-Bonsu","PF",25,"SAS",3,20,15,0,10,1,1,0.714,0,0,NA,0.714,35.8,0.2,-2.9,0,0.744
2009,"Pops Mensah-Bonsu","PF",25,"TOR",19,263,96,6,103,8,4,0.354,0,2,0,0.683,12.9,0.2,-6.5,-0.3,0.421
2009,"Chris Mihm","C",29,"LAL",18,105,36,10,34,1,6,0.375,0,0,NA,0.857,10,0.1,-3.7,0,0.418
2009,"C.J. Miles","SG",21,"UTA",72,1623,657,107,167,46,15,0.459,63,179,0.352,0.876,11.8,2.9,-0.9,0.4,0.546
2009,"Darius Miles","SF",27,"MEM",34,298,120,17,57,11,20,0.485,1,6,0.167,0.742,16.1,0.5,-1.2,0.1,0.533
2009,"Darko Milicic","C",23,"MEM",61,1034,333,34,264,22,51,0.515,0,0,NA,0.562,13.8,1.9,-2.2,0,0.533
2009,"Andre Miller","PG",32,"PHI",82,2976,1337,534,368,109,14,0.473,15,53,0.283,0.826,18.6,8.8,2.8,3.6,0.548
2009,"Brad Miller","C",32,"TOT",70,2100,831,234,545,52,36,0.476,23,56,0.411,0.824,16.7,5.1,1.2,1.7,0.566
2009,"Brad Miller","C",32,"SAC",43,1354,513,148,344,30,24,0.474,20,43,0.465,0.801,15.7,2.6,0.3,0.8,0.562
2009,"Brad Miller","C",32,"CHI",27,746,318,86,201,22,12,0.478,3,13,0.231,0.853,18.6,2.6,2.8,0.9,0.574
2009,"Mike Miller","SF",28,"MIN",73,2356,722,326,483,30,31,0.482,85,225,0.378,0.732,13.8,4.2,1.4,2.1,0.588
2009,"Paul Millsap","PF",23,"UTA",76,2290,1028,138,654,78,73,0.534,0,4,0,0.699,18.6,7.7,3.3,3,0.576
2009,"Yao Ming*","C",28,"HOU",77,2589,1514,137,761,30,150,0.548,1,1,1,0.866,22.7,10.6,3,3.3,0.618
2009,"Cuttino Mobley","SG",33,"LAC",11,365,151,12,29,15,2,0.432,12,35,0.343,0.722,10.3,-0.1,-5.1,-0.3,0.491
2009,"Nazr Mohammed","C",31,"CHA",39,341,104,8,79,5,16,0.406,0,0,NA,0.55,7.7,0,-6.5,-0.4,0.438
2009,"Jamario Moon","SF",28,"TOT",80,2068,577,95,365,86,60,0.468,65,183,0.355,0.85,13.3,4.9,1.6,1.9,0.567
2009,"Jamario Moon","SF",28,"TOR",54,1379,393,70,249,65,44,0.473,38,110,0.345,0.846,14.2,3.4,2.8,1.7,0.569
2009,"Jamario Moon","SF",28,"MIA",26,689,184,25,116,21,16,0.459,27,73,0.37,0.867,11.6,1.5,-0.7,0.2,0.562
2009,"Mikki Moore","PF-C",33,"TOT",70,1202,276,53,258,17,19,0.553,0,0,NA,0.787,8.9,2.1,-2.2,-0.1,0.593
2009,"Mikki Moore","PF",33,"SAC",46,746,160,28,152,13,14,0.521,0,0,NA,0.81,8.6,0.8,-3.6,-0.3,0.574
2009,"Mikki Moore","C",33,"BOS",24,456,116,25,106,4,5,0.6,0,0,NA,0.737,9.3,1.3,0.1,0.2,0.621
2009,"Randolph Morris","C",23,"ATL",23,89,18,2,20,2,1,0.412,0,0,NA,1,1.8,0,-8.5,-0.1,0.48
2009,"Adam Morrison","SF",24,"TOT",52,711,209,41,80,9,4,0.359,32,96,0.333,0.739,5.7,0,-5.5,-0.6,0.448
2009,"Adam Morrison","SF",24,"CHA",44,667,199,38,72,9,4,0.36,31,92,0.337,0.762,5.8,0.1,-5.3,-0.6,0.452
2009,"Adam Morrison","SF",24,"LAL",8,44,10,3,8,0,0,0.333,1,4,0.25,0.5,2.9,0,-8.5,-0.1,0.388
2009,"Anthony Morrow","SG",23,"GSW",67,1515,676,80,199,36,12,0.478,86,184,0.467,0.87,14.7,3,-1,0.4,0.588
2009,"Troy Murphy","PF",28,"IND",73,2482,1041,172,861,58,34,0.475,161,358,0.45,0.826,17.8,8.5,3,3.1,0.614
2009,"Ronald Murray","SG",29,"ATL",80,1975,974,158,168,88,17,0.447,87,242,0.36,0.76,14.7,3.1,-1.5,0.3,0.543
2009,"Dikembe Mutombo*","C",42,"HOU",9,96,16,0,33,0,11,0.385,0,0,NA,0.667,10.8,0.2,-6.7,-0.1,0.472
2009,"Eduardo Najera","PF",32,"NJN",27,319,79,19,67,10,4,0.446,5,25,0.2,0.364,7.7,0.1,-3.8,-0.1,0.472
2009,"Steve Nash","PG",34,"PHO",74,2484,1160,717,223,55,10,0.503,108,246,0.439,0.933,19.5,7.3,0,1.3,0.615
2009,"DeMarcus Nelson","PG",23,"GSW",13,171,53,13,24,9,2,0.444,0,3,0,0.357,6.5,-0.3,-6.6,-0.2,0.44
2009,"Jameer Nelson","PG",26,"ORL",42,1309,702,226,145,51,3,0.503,82,181,0.453,0.887,20.6,6,5.1,2.4,0.612
2009,"Rasho Nesterovic","C",32,"IND",70,1214,473,109,240,30,38,0.513,0,1,0,0.781,14.1,2.2,-0.8,0.4,0.524
2009,"Demetris Nichols","SF",24,"TOT",4,14,7,1,2,0,1,0.333,0,2,0,0.5,8.8,0,-17.3,-0.1,0.354
2009,"Demetris Nichols","SF",24,"CHI",2,5,2,1,0,0,0,0.25,0,1,0,NA,-3.5,0,-21.7,0,0.25
2009,"Demetris Nichols","SF",24,"NYK",2,9,5,0,2,0,1,0.4,0,1,0,0.5,15.7,0,-14.9,0,0.425
2009,"Joakim Noah","C",23,"CHI",80,1938,537,106,606,49,110,0.556,0,1,0,0.676,16.5,6.4,3.4,2.6,0.594
2009,"Andres Nocioni","PF-SF",29,"TOT",76,1991,867,102,361,39,33,0.427,124,311,0.399,0.792,12.2,2.8,-2,0,0.555
2009,"Andres Nocioni","PF",29,"CHI",53,1278,551,60,222,26,16,0.414,79,209,0.378,0.806,11.4,1.9,-2.2,-0.1,0.547
2009,"Andres Nocioni","SF",29,"SAC",23,713,316,42,139,13,17,0.448,45,102,0.441,0.763,13.6,0.9,-1.7,0.1,0.568
2009,"Steve Novak","PF",25,"LAC",71,1161,492,40,125,20,5,0.444,119,286,0.416,0.913,13.5,2.2,-1.9,0,0.606
2009,"Dirk Nowitzki","PF",30,"DAL",81,3050,2094,197,681,61,63,0.479,61,170,0.359,0.89,23.1,10.9,1.2,2.4,0.564
2009,"Patrick O'Bryant","C",22,"TOT",39,255,101,11,66,6,19,0.536,0,2,0,0.55,11.8,0.3,-3.1,-0.1,0.544
2009,"Patrick O'Bryant","C",22,"BOS",26,108,40,8,34,3,8,0.516,0,0,NA,0.667,9.5,0.1,-3,0,0.551
2009,"Patrick O'Bryant","C",22,"TOR",13,147,61,3,32,3,11,0.547,0,2,0,0.375,13.5,0.2,-3.2,0,0.54
2009,"Jermaine O'Neal","C",30,"TOT",68,2027,905,122,433,29,136,0.474,0,1,0,0.788,15.4,2.6,-1.1,0.5,0.522
2009,"Jermaine O'Neal","C",30,"TOR",41,1216,555,67,288,18,82,0.473,0,1,0,0.81,15.4,1.4,-1.1,0.3,0.526
2009,"Jermaine O'Neal","C",30,"MIA",27,811,350,55,145,11,54,0.475,0,0,NA,0.75,15.5,1.2,-1.1,0.2,0.514
2009,"Shaquille O'Neal*","C",36,"PHO",75,2252,1333,126,633,49,108,0.609,0,1,0,0.595,22.3,7.8,2,2.3,0.623
